ID,Torneo,Tipo_Torneo,Player,Rondas,Equipo,Wins,Losses
2346,Regional Liverpool,Oficial,Luke Doherty [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/119,https://pokepast.es/5eb5617a3d272f9f,3,6
2347,Regional Liverpool,Oficial,Ben Simon [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/566,https://pokepast.es/4a59eb5b319adec2,3,6
2348,Regional Liverpool,Oficial,Faizan Alware [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/104,https://pokepast.es/bda7b0cbd5c38554,3,6
2349,Regional Liverpool,Oficial,Reece Dos-Santos [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/174,https://pokepast.es/02aba1e1d8d88d0b,3,5
2350,Regional Liverpool,Oficial,daniel speers [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/35,https://pokepast.es/cf0df1df7cc2b12a,3,6
2351,Regional Liverpool,Oficial,Josh Higgins [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/37,https://pokepast.es/ac30616aace81cd8,3,6
2352,Regional Liverpool,Oficial,Diego Rollón Voces [ES],https://standings.stalruth.dev/2024/regional-liverpool/masters/447,https://pokepast.es/f7ab4b0973712a40,3,6
2353,Regional Liverpool,Oficial,Joris Andonyadis [NL],https://standings.stalruth.dev/2024/regional-liverpool/masters/653,https://pokepast.es/70548c6866dbe80b,3,6
2354,Regional Liverpool,Oficial,Maik Sohn [DE],https://standings.stalruth.dev/2024/regional-liverpool/masters/22,https://pokepast.es/79af6c50e263c080,3,6
2355,Regional Liverpool,Oficial,Laura Craig [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/58,https://pokepast.es/f01e11bfc1181be6,3,6
2356,Regional Liverpool,Oficial,Brandon Pritchard [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/649,https://pokepast.es/ea07153c9940964d,3,6
2357,Regional Liverpool,Oficial,Thierry Small [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/149,https://pokepast.es/29360807d0762330,3,6
2358,Regional Liverpool,Oficial,Anton Comrie [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/354,https://pokepast.es/1735fd8501c13811,3,6
2359,Regional Liverpool,Oficial,Elisa Zee [NL],https://standings.stalruth.dev/2024/regional-liverpool/masters/634,https://pokepast.es/34573b647c432514,3,6
2360,Regional Liverpool,Oficial,Sten Schram [NL],https://standings.stalruth.dev/2024/regional-liverpool/masters/392,https://pokepast.es/badbd23316cb3d98,3,6
2361,Regional Liverpool,Oficial,Jacob Bezzina [MT],https://standings.stalruth.dev/2024/regional-liverpool/masters/600,https://pokepast.es/e36d3064167a847f,3,6
2362,Regional Liverpool,Oficial,Shengyu Wang [CN],https://standings.stalruth.dev/2024/regional-liverpool/masters/522,https://pokepast.es/a0d9ae5a8157da3c,3,4
2363,Regional Liverpool,Oficial,Asvin Jadunundun [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/341,https://pokepast.es/c862ec9bdfa69c26,3,6
2364,Regional Liverpool,Oficial,Harvey Devenish-Meares [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/516,https://pokepast.es/3f5cd852cdfb6537,3,6
2365,Regional Liverpool,Oficial,Michael Smith [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/275,https://pokepast.es/a8923ddf37fbe5c4,3,3
2366,Regional Liverpool,Oficial,Abang Akmal [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/422,https://pokepast.es/08c115ec71f97421,3,6
2367,Regional Liverpool,Oficial,Pierfrancesco Montello [IT],https://standings.stalruth.dev/2024/regional-liverpool/masters/424,https://pokepast.es/7ee0815abbf70eda,3,6
2368,Regional Liverpool,Oficial,George Wash [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/628,https://pokepast.es/6a605fc3cd837c52,3,6
2369,Regional Liverpool,Oficial,James Beardall [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/283,https://pokepast.es/ffa25cf8fc688557,3,6
2370,Regional Liverpool,Oficial,Kris Stothard [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/73,https://pokepast.es/5e8eeccfc5501cb2,3,6
2371,Regional Liverpool,Oficial,Sion Jones [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/101,https://pokepast.es/806ca0b4dfab1ff4,3,6
2372,Regional Liverpool,Oficial,Zhaochen Liang [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/100,https://pokepast.es/73037810c16620e2,3,6
2373,Regional Liverpool,Oficial,Min Keating [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/398,https://pokepast.es/8d1a7714d606f6aa,3,6
2374,Regional Liverpool,Oficial,Peter Morris [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/369,https://pokepast.es/3f55c3be8637b2be,3,6
2375,Regional Liverpool,Oficial,Alex Sleath [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/205,https://pokepast.es/e5fb365b6cccc157,3,6
2376,Regional Liverpool,Oficial,Joe Kildear [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/321,https://pokepast.es/8e747816ea987432,3,6
2377,Regional Liverpool,Oficial,Samuel Phillipson [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/201,https://pokepast.es/0e95f8491d21e1a5,3,6
2378,Regional Liverpool,Oficial,Gareth Halliwell [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/395,https://pokepast.es/8ebe29f0c30fa159,3,6
2379,Regional Liverpool,Oficial,Christian Lyons [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/641,https://pokepast.es/4011d651d75d693c,3,5
2380,Regional Liverpool,Oficial,Dan Huckvale [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/120,https://pokepast.es/7e26c7262dd9b1f9,3,6
2381,Regional Liverpool,Oficial,Daniel Gale [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/360,https://pokepast.es/588b51cbb8eebefb,3,6
2382,Regional Liverpool,Oficial,Dan Carnell [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/417,https://pokepast.es/f619a3659cfb554c,3,6
2383,Regional Liverpool,Oficial,Josh Hendy [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/481,https://pokepast.es/c3783887d118cd54,2,4
2384,Regional Liverpool,Oficial,Nuno Rosario [PT],https://standings.stalruth.dev/2024/regional-liverpool/masters/189,https://pokepast.es/c15e549e948a3803,2,4
2385,Regional Liverpool,Oficial,Liliana Fairbrooke [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/580,https://pokepast.es/03dc3459d20d0354,2,3
2386,Regional Liverpool,Oficial,Billy Planner [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/646,https://pokepast.es/2d46951917c1402f,2,1
2387,Regional Liverpool,Oficial,Stephen Junor [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/130,https://pokepast.es/33df3d0c58706c87,2,4
2388,Regional Liverpool,Oficial,Orlando CANDELARESI [FR],https://standings.stalruth.dev/2024/regional-liverpool/masters/213,https://pokepast.es/45255f7fe142ebc3,2,3
2389,Regional Liverpool,Oficial,Ben Goodwin [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/591,https://pokepast.es/9053b217ded809d7,2,3
2390,Regional Liverpool,Oficial,David Barker [SE],https://standings.stalruth.dev/2024/regional-liverpool/masters/77,https://pokepast.es/4c8b9b141da0388d,2,4
2391,Regional Liverpool,Oficial,Tom Matthews [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/128,https://pokepast.es/888db97b04cadd7b,2,4
2392,Regional Liverpool,Oficial,Daniel Mason [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/499,https://pokepast.es/929913ab3f0081a1,2,3
2393,Regional Liverpool,Oficial,Victor XIE [FR],https://standings.stalruth.dev/2024/regional-liverpool/masters/596,https://pokepast.es/29b68477c992f0ed,2,5
2394,Regional Liverpool,Oficial,Jay Furnell [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/480,https://pokepast.es/b79d356f2df6d8de,2,4
2395,Regional Liverpool,Oficial,William Cobain [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/657,https://pokepast.es/bef64c9fa46b106e,2,4
2396,Regional Liverpool,Oficial,Andrey Sereda [BE],https://standings.stalruth.dev/2024/regional-liverpool/masters/332,https://pokepast.es/141a6f0c7f75024c,2,7
2397,Regional Liverpool,Oficial,Franck Bourachon [FR],https://standings.stalruth.dev/2024/regional-liverpool/masters/652,https://pokepast.es/97d23020d8a1a79e,2,3
2398,Regional Liverpool,Oficial,George Oakes [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/397,https://pokepast.es/289c6484b3f74686,2,5
2399,Regional Liverpool,Oficial,Edward Chan [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/662,https://pokepast.es/a2fd8c0b049e138e,2,4
2400,Regional Liverpool,Oficial,Andrew Fairbrother [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/488,https://pokepast.es/07d485ca967a98a1,2,4
2401,Regional Liverpool,Oficial,Daniel Dawson [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/410,https://pokepast.es/c56b30770d230096,2,4
2402,Regional Liverpool,Oficial,Nick Adams [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/202,https://pokepast.es/483831053fb32790,2,4
2403,Regional Liverpool,Oficial,David Perez [ES],https://standings.stalruth.dev/2024/regional-liverpool/masters/476,https://pokepast.es/250f0dc18f734c45,2,7
2404,Regional Liverpool,Oficial,Mahmood Alam [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/113,https://pokepast.es/05afbcf6e27a5f60,2,6
2405,Regional Liverpool,Oficial,Darnell Goncalves [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/420,https://pokepast.es/c431b75511e3951e,2,4
2406,Regional Liverpool,Oficial,Ryan Hamalala [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/271,https://pokepast.es/d2261db71d0593ef,2,6
2407,Regional Liverpool,Oficial,Robin Jones [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/597,https://pokepast.es/747611f2b5e11e66,2,6
2408,Regional Liverpool,Oficial,Kain Docherty [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/581,https://pokepast.es/6f6a1d6ff1712147,2,3
2409,Regional Liverpool,Oficial,Jamshaid Shahir [DE],https://standings.stalruth.dev/2024/regional-liverpool/masters/320,https://pokepast.es/1f504ff6c7605b28,2,4
2410,Regional Liverpool,Oficial,Jack Gallacher [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/241,https://pokepast.es/595ef6d83f609013,2,4
2411,Regional Liverpool,Oficial,Luke Morton [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/43,https://pokepast.es/eeba17ca8fed2613,2,5
2412,Regional Liverpool,Oficial,Thomas Scragg [JE],https://standings.stalruth.dev/2024/regional-liverpool/masters/226,https://pokepast.es/0a44872e279a3d35,2,3
2413,Regional Liverpool,Oficial,Daniel Burr [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/573,https://pokepast.es/a5c2a7a57a8b7abb,2,7
2414,Regional Liverpool,Oficial,Jaime de la Peña [ES],https://standings.stalruth.dev/2024/regional-liverpool/masters/328,https://pokepast.es/3e0ea99ba8d25177,2,4
2415,Regional Liverpool,Oficial,Aidan Cammies [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/147,https://pokepast.es/74a2633b5941162e,2,4
2416,Regional Liverpool,Oficial,Robin Lucas Bachofner [CH],https://standings.stalruth.dev/2024/regional-liverpool/masters/428,https://pokepast.es/30bdc7ebf87dce2b,2,6
2417,Regional Liverpool,Oficial,Laurence Allen [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/589,https://pokepast.es/4bcdace362d02bb7,2,6
2418,Regional Liverpool,Oficial,El Morris [UK],https://standings.stalruth.dev/2024/regional-liverpool/masters/256,https://pokepast.es/f0ee0f54b93dc5bd,2,4
2419,Regional Liverpool,Oficial,Chenhaixu Wang [CN],https://standings.stalruth.dev/2024/regional-liverpool/masters/601,https://pokepast.es/7e3df82c4a5afe4f,2,6
2420,Regional Liverpool,Oficial,Neil Buttigieg [MT],https://standings.stalruth.dev/2024/regional-liverpool/masters/206,https://pokepast.es/27e94ac6cbcc52f6,2,7
